,Out Datetime,In Datetime,Name,Voltage(kV),LineType,GenFlag,Length(miles),Duration(minutes),OutageType,Dispatcher Cause,Field Cause,District,OutageID
1184,03/18/1999 12:26,03/18/1999 12:28,Metaline Falls-Boundary section of Colville-Boundary No 1 115kV line,115.0,S, ,8.91,2,Plan,Testing,,SPK,114800
1185,03/18/1999 14:28,05/10/1999 11:28,Albany-Eugene No 1 115kV line,115.0,L,G,39.80,76080,Plan,Normally Out,,EUG,114801
1186,03/18/1999 14:28,05/10/1999 11:28,Harrisburg-Alderwood section of Albany-Eugene No 1 115kV line,115.0,S, ,8.28,76080,Plan,Normally Out,,EUG,114801
1187,03/18/1999 22:00,03/18/1999 22:00,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L, ,844.15,0,Auto,Unknown,,TDA RED,114802
1188,03/18/1999 22:00,03/18/1999 22:00,Converter 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114802
1189,03/18/1999 22:00,03/18/1999 22:00,Valve Group 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114802
1190,03/18/1999 22:00,03/18/1999 22:00,Valve Group 4 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114802
1191,03/18/1999 22:00,03/18/1999 22:00,Valve Group 6 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114802
1192,03/18/1999 22:00,03/18/1999 22:00,Valve Group 8 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114802
1193,03/18/1999 23:00,03/19/1999 01:18,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L,T,844.15,138,Plan,Emergency,,TDA RED,114803
1194,03/18/1999 23:00,03/19/1999 01:18,Converter 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T, ,,138,Plan,Emergency,,TDA,114803
1195,03/19/1999 06:07,03/19/1999 19:06,Bellingham-PSE Bellingham No 2 115kV line,115.0,L, ,3.60,779,Plan,Foreign Request,,SNO,114805
1196,03/19/1999 06:25,03/19/1999 11:34,Celilo-Sylmar Pole No 3 1000kV line,1000.0,L,T,844.15,309,Plan,Maintenance,,TDA RED,114806
1197,03/19/1999 06:25,03/19/1999 11:34,Valve Group 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T, ,,309,Plan,Maintenance,,TDA,114806
1198,03/19/1999 08:28,03/19/1999 11:57,Grand Coulee-Keller section of Grand Coulee-Okanogan No 2 115kV line,115.0,S, ,1.25,209,Plan,Foreign Request,,WEN,114807
1199,03/19/1999 08:28,03/19/1999 11:57,Grand Coulee-Okanogan No 2 115kV line,115.0,L,G,41.05,209,Plan,Foreign Request,,WEN,114807
1200,03/19/1999 08:33,03/19/1999 15:08,Fairview-Rogue No 1 230kV line,230.0,L, ,65.28,395,Plan,Maintenance,,EUG,114808
1201,03/19/1999 08:55,03/19/1999 10:16,Fairmount-Happy Valley section of Fairmount-Port Angeles No 2 230kV line,230.0,S, ,11.60,81,Plan,Maintenance,,OLY,114809
1202,03/19/1999 08:55,03/19/1999 10:16,Fairmount-Port Angeles No 2 230kV line,230.0,L,G,26.79,81,Plan,Maintenance,,OLY,114809
1203,03/19/1999 08:56,03/19/1999 15:20,Santiam-Alvey No 1&2 230kV line,230.0,L, ,118.50,384,Plan,Maintenance,,SAL EUG,114810
1204,03/19/1999 11:03,03/19/1999 13:45,Midway-Grandview No 1 115kV line,115.0,L,G,25.07,162,Plan,Maintenance,,TRI WEN,114811
1205,03/19/1999 11:03,03/19/1999 13:45,Sunnyside Port-Grandview section of Midway-Grandview No 1 115kV line,115.0,S, ,0.06,162,Plan,Maintenance,,WEN TRI,114811
1206,03/20/1999 14:07,03/20/1999 14:07,Satsop-Aberdeen No 3 230kV line,230.0,L, ,20.51,0,Auto,Unknown,Unknown,OLY,114812
1207,03/21/1999 04:46,03/21/1999 04:46,Lower Monumental-Ashe No 1 500kV line,500.0,L, ,39.58,0,Auto,Unknown,Unknown,TRI,114813
1208,03/21/1999 06:10,03/21/1999 19:59,Bellingham-PSE Bellingham No 2 115kV line,115.0,L, ,3.60,829,Plan,Foreign Request,,SNO,114814
1209,03/21/1999 09:28,03/21/1999 09:28,Swan Valley-Goshen No 1 161kV line,161.0,L, ,46.46,0,Auto,Unknown,Weather,IDF,114825
1210,03/21/1999 13:31,03/21/1999 16:51,Hilltop-Bordertown No 1 345kV line,345.0,L, ,147.00,200,Auto,Foreign Trouble,,RED,114826
1211,03/21/1999 16:37,03/21/1999 16:37,Foster tap to Green Peter-Lebanon No 1 115kV line,115.0,T, ,3.77,0,Auto,Unknown,Unknown,EUG,114827
1212,03/21/1999 16:37,03/21/1999 16:37,Foster tap-Lebanon section of Green Peter-Lebanon No 1 115kV line,115.0,S, ,11.78,0,Auto,Unknown,Unknown,EUG,114827
1213,03/21/1999 16:37,03/21/1999 16:37,Foster tap-North Butte tap section of Foster tap to Green Peter-Lebanon No 1 115kV line,115.0,TS,T,3.43,0,Auto,Unknown,Unknown,EUG,114827
1214,03/21/1999 16:37,03/21/1999 18:09,Green Peter-Foster tap section of Green Peter-Lebanon No 1 115kV line,115.0,S, ,6.31,92,Auto,Unknown,Unknown,EUG,114827
1215,03/21/1999 16:37,03/21/1999 18:09,Green Peter-Lebanon No 1 115kV line,115.0,L,G,18.09,92,Auto,Unknown,Unknown,EUG,114827
1216,03/21/1999 16:37,03/21/1999 16:37,North Butte tap-Foster section of Foster tap to Green Peter-Lebanon No 1 115kV line,115.0,TS,T,0.34,0,Auto,Unknown,Unknown,EUG,114827
1217,03/21/1999 16:37,03/21/1999 16:37,Albany-Lebanon No 1 115kV line,115.0,L,G,17.01,0,Auto,Unknown,Unknown,EUG,114828
1218,03/21/1999 16:37,03/21/1999 16:37,Froman-Lebanon section of Albany-Lebanon No 1 115kV line,115.0,S, ,11.26,0,Auto,Unknown,Unknown,EUG,114828
1219,03/21/1999 16:46,03/21/1999 18:44,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L,T,844.15,118,Plan,Forced,,TDA RED,114830
1220,03/21/1999 16:46,03/21/1999 18:44,Converter 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T, ,,118,Plan,Forced,,TDA,114830
1221,03/22/1999 03:11,03/22/1999 03:11,Burns-Summer Lake section of Midpoint-Summer Lake No 1 500kV line,500.0,S,G,110.40,0,Auto,Foreign Trouble,,RED,114831
1222,03/22/1999 03:11,03/22/1999 03:11,Midpoint-Burns section of Midpoint-Summer Lake No 1 500kV line,500.0,S,G,260.40,0,Auto,Foreign Trouble,,IDF RED,114831
1223,03/22/1999 03:11,03/22/1999 03:11,Midpoint-Summer Lake No 1 500kV line,500.0,L, ,370.80,0,Auto,Foreign Trouble,,IDF RED,114831
1224,03/22/1999 08:26,03/22/1999 15:28,Chehalis-Raymond No 1 115kV line,115.0,L,G,45.44,422,Plan,Maintenance,,OLY,114834
1225,03/22/1999 08:26,03/22/1999 15:28,Pe Ell-Holcomb section of Chehalis-Raymond No 1 115kV line,115.0,S, ,14.91,422,Plan,Maintenance,,OLY,114834
1226,03/22/1999 08:58,03/22/1999 15:33,Bonneville PH 1-Hood River No 1 115kV line,115.0,L,G,22.61,395,Plan,Maintenance,,LGV TDA,114835
1227,03/22/1999 08:58,03/22/1999 15:33,Cascade Locks-Hood River section of Bonneville PH 1-Hood River No 1 115kV line,115.0,S, ,16.64,395,Plan,Maintenance,,TDA,114835
1228,03/22/1999 11:34,03/22/1999 14:58,Bonners Ferry-Troy No 1 115kV line,115.0,L,G,30.22,204,Plan,Maintenance,,SPK KAL,114836
1229,03/22/1999 11:34,03/22/1999 14:58,Yaak-Troy section of Bonners Ferry-Troy No 1 115kV line,115.0,S, ,12.40,204,Plan,Maintenance,,SPK KAL,114836
1230,03/22/1999 19:03,03/22/1999 19:15,Hilltop-Bordertown No 1 345kV line,345.0,L, ,147.00,12,Plan,Foreign Request,,RED,114837
1231,03/23/1999 04:54,03/23/1999 04:54,Lower Monumental-McNary No 1 500kV line,500.0,L, ,64.75,0,Auto,Unknown,Unknown,TRI,114838
1232,03/23/1999 04:54,03/23/1999 04:54,Lower Monumental-Sacajawea section of Lower Monumental-McNary No 1 500kV line,500.0,S,G,26.64,0,Auto,Unknown,Unknown,TRI,114838
1233,03/23/1999 04:54,03/23/1999 04:54,Sacajawea-McNary section of Lower Monumental-McNary No 1 500kV line,500.0,S,G,38.11,0,Auto,Unknown,Unknown,TRI,114838
1234,03/23/1999 06:08,03/24/1999 17:03,John Day PH-John Day No 1 500kV line,500.0,L, ,3.48,2095,Plan,Foreign Request,,TDA,114847
1235,03/23/1999 06:32,03/23/1999 06:32,Cannon Beach-Seaside section of Tillamook-PACW Astoria No 1 115kV line,115.0,S,G,8.60,0,Auto,Foreign Trouble,Foreign Trouble,SAL,114848
1236,03/23/1999 06:32,03/23/1999 06:32,Garibaldi tap to Tillamook-PACW Astoria No 1 115kV line,115.0,T,G,0.10,0,Auto,Foreign Trouble,Foreign Trouble,SAL,114848
1237,03/23/1999 06:32,03/23/1999 06:32,Garibaldi-Mohler section of Tillamook-PACW Astoria No 1 115kV line,115.0,S,G,10.90,0,Auto,Foreign Trouble,Foreign Trouble,SAL,114848
1238,03/23/1999 06:32,03/23/1999 06:32,Mohler-Nehalem section of Tillamook-PACW Astoria No 1 115kV line,115.0,S,G,2.50,0,Auto,Foreign Trouble,Foreign Trouble,SAL,114848
1239,03/23/1999 06:32,03/23/1999 06:32,Nehalem-Cannon Beach section of Tillamook-PACW Astoria No 1 115kV line,115.0,S,G,11.60,0,Auto,Foreign Trouble,Foreign Trouble,SAL,114848
1240,03/23/1999 06:32,03/23/1999 06:32,Seaside-Warrenton section of Tillamook-PACW Astoria No 1 115kV line,115.0,S,G,12.80,0,Auto,Foreign Trouble,Foreign Trouble,SAL,114848
1241,03/23/1999 06:32,03/23/1999 06:32,Tillamook-Garibaldi section of Tillamook-PACW Astoria No 1 115kV line,115.0,S,G,8.60,0,Auto,Foreign Trouble,Foreign Trouble,SAL,114848
1242,03/23/1999 06:32,03/23/1999 06:32,Tillamook-PACW Astoria No 1 115kV line,115.0,L, ,57.70,0,Auto,Foreign Trouble,Foreign Trouble,SAL,114848
1243,03/23/1999 06:32,03/23/1999 06:32,Warrenton-PACW Astoria section of Tillamook-PACW Astoria No 1 115kV line,115.0,S,G,2.70,0,Auto,Foreign Trouble,Foreign Trouble,SAL,114848
1244,03/23/1999 07:01,03/23/1999 16:40,Kitsap-Valley Junction No 2 115kV line,115.0,L, ,11.20,579,Plan,Foreign Request,,OLY,114849
1245,03/23/1999 07:24,03/23/1999 11:07,Canal-Jackson section of Canal-Second Lift No 2 34.5kV line,34.5,S,G,0.00,223,Plan,Maintenance,,IDF,114850
1246,03/23/1999 07:24,03/23/1999 11:07,Canal-Second Lift No 2 34.5kV line,34.5,L, ,1.00,223,Plan,Maintenance,,IDF,114850
1247,03/23/1999 07:24,03/23/1999 11:07,Jackson-Second Lift section of Canal-Second Lift No 2 34.5kV line,34.5,S,G,1.00,223,Plan,Maintenance,,IDF,114850
1248,03/23/1999 07:24,03/23/1999 11:07,Second Lift-First Lift section of Canal-Second Lift No 2 34.5kV line,34.5,S,G,1.40,223,Plan,Maintenance,,IDF,114850
1249,03/23/1999 07:24,03/23/1999 11:07,Third Lift tap to Canal-Second Lift No 2 34.5kV line,34.5,T,G,0.60,223,Plan,Maintenance,,IDF,114850
1250,03/23/1999 07:34,03/23/1999 15:45,Bonners Ferry-Troy No 1 115kV line,115.0,L,G,30.22,491,Plan,Maintenance,,SPK KAL,114851
1251,03/23/1999 07:34,03/23/1999 15:45,Yaak-Troy section of Bonners Ferry-Troy No 1 115kV line,115.0,S, ,12.40,491,Plan,Maintenance,,SPK KAL,114851
1252,03/23/1999 08:39,03/23/1999 15:59,Fairview-Rogue No 1 230kV line,230.0,L, ,65.28,440,Plan,Maintenance,,EUG,114852
1253,03/23/1999 09:18,03/23/1999 16:30,Bonneville PH 1-Hood River No 1 115kV line,115.0,L,G,22.61,432,Plan,Maintenance,,LGV TDA,114853
1254,03/23/1999 09:18,03/23/1999 16:30,Cascade Locks-Hood River section of Bonneville PH 1-Hood River No 1 115kV line,115.0,S, ,16.64,432,Plan,Maintenance,,TDA,114853
1255,03/23/1999 12:47,03/23/1999 13:51,Covington-White River No 1 230kV line,230.0,L, ,9.55,64,Plan,Foreign Request,,COV,114854
1256,03/24/1999 05:53,03/24/1999 06:01,Bonneville PH 1-North Bonneville No 2 230kV line,230.0,L, ,0.83,8,Plan,Foreign Request,,LGV,114860
1257,03/24/1999 06:50,03/26/1999 14:47,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L,T,844.15,3357,Plan,Maintenance,,TDA RED,114861
1258,03/24/1999 06:50,03/26/1999 14:47,Valve Group 6 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,T, ,,3357,Plan,Maintenance,,TDA,114861
1259,03/24/1999 07:00,03/24/1999 16:25,Kitsap-Valley Junction No 2 115kV line,115.0,L, ,11.20,565,Plan,Foreign Request,,OLY,114862
1260,03/24/1999 07:37,03/24/1999 15:19,Bonners Ferry-Troy No 1 115kV line,115.0,L,G,30.22,462,Plan,Maintenance,,SPK KAL,114863
1261,03/24/1999 07:37,03/24/1999 15:19,Yaak-Troy section of Bonners Ferry-Troy No 1 115kV line,115.0,S, ,12.40,462,Plan,Maintenance,,SPK KAL,114863
1262,03/24/1999 08:47,03/24/1999 10:26,Lexington-Cardwell No 1 115kV line,115.0,L,G,11.60,99,Plan,Foreign Request,,LGV OLY,114864
1263,03/24/1999 08:47,03/24/1999 10:26,South Kelso-Carrolls section of Lexington-Cardwell No 1 115kV line,115.0,S, ,3.50,99,Plan,Foreign Request,,OLY,114864
1264,03/24/1999 08:47,03/24/1999 15:20,Bonneville PH 1-Hood River No 1 115kV line,115.0,L,G,22.61,393,Plan,Maintenance,,LGV TDA,114865
1265,03/24/1999 08:47,03/24/1999 15:20,Cascade Locks-Hood River section of Bonneville PH 1-Hood River No 1 115kV line,115.0,S, ,16.64,393,Plan,Maintenance,,TDA,114865
1266,03/24/1999 08:48,03/24/1999 16:40,Fairview-Bandon No 1 115kV line,115.0,L,G,25.16,472,Plan,Maintenance,,EUG,114866
1267,03/24/1999 08:48,03/24/1999 16:40,Fairview-Norway section of Fairview-Bandon No 1 115kV line,115.0,S, ,12.59,472,Plan,Maintenance,,EUG,114866
1268,03/24/1999 08:58,03/24/1999 15:00,Bandon-Rogue No 1 115kV line,115.0,L,G,46.00,362,Plan,Maintenance,,EUG,114867
1269,03/24/1999 08:58,03/24/1999 15:00,Port Orford-Geisel Monument section of Bandon-Rogue No 1 115kV line,115.0,S, ,21.50,362,Plan,Maintenance,,EUG,114867
1270,03/24/1999 09:51,03/24/1999 15:10,Allston-Astoria No 1 115kV line,115.0,L,T,41.98,319,Plan,Maintenance,,LGV,114868
1271,03/24/1999 09:51,03/24/1999 15:10,Grays River-Naselle section of Naselle tap to Allston-Astoria No 1 115kV line,115.0,TS, ,10.32,319,Plan,Maintenance,,LGV OLY,114868
1272,03/24/1999 15:29,03/24/1999 19:37,Swan Valley-Goshen No 1 161kV line,161.0,L, ,46.46,248,Plan,Maintenance,,IDF,114869
1273,03/24/1999 15:58,03/24/1999 16:13,Bonneville PH 1-North Bonneville No 2 230kV line,230.0,L, ,0.83,15,Plan,Foreign Request,,LGV,114870
1274,03/24/1999 16:34,03/24/1999 16:51,Bonneville PH 1-North Bonneville No 2 230kV line,230.0,L, ,0.83,17,Auto,Foreign Trouble,Foreign Trouble,LGV,114871
1275,03/24/1999 16:50,03/24/1999 16:50,Swan Valley-Targhee section of Swan Valley-Teton No 1 115kV line,115.0,S,G,17.48,0,Auto,Unknown,Unknown,IDF,114872
1276,03/24/1999 16:50,03/24/1999 16:50,Swan Valley-Teton No 1 115kV line,115.0,L, ,35.47,0,Auto,Unknown,Unknown,IDF,114872
1277,03/24/1999 16:50,03/24/1999 16:50,Targhee tap to Swan Valley-Teton No 1 115kV line,115.0,T,G,10.94,0,Auto,Unknown,Unknown,IDF,114872
1278,03/24/1999 16:50,03/24/1999 16:50,Targhee-Teton section of Swan Valley-Teton No 1 115kV line,115.0,S,G,17.99,0,Auto,Unknown,Unknown,IDF,114872
1279,03/24/1999 16:50,03/24/1999 16:50,Targhee-Drummond No 1 115kV line,115.0,L, ,26.80,0,Auto,Forced (Configuration),Forced (Configuration),IDF,114873
1280,03/25/1999 06:35,03/25/1999 10:00,Canal-Second Lift No 1 34.5kV line,34.5,L,O,1.00,205,Plan,Maintenance,,IDF,114883
1281,03/25/1999 06:35,03/25/1999 10:00,Jackson-Newcomb section of Canal-Second Lift No 1 34.5kV line,34.5,S, ,1.30,205,Plan,Maintenance,,IDF,114883
1282,03/25/1999 06:39,03/25/1999 09:51,Canal-Second Lift No 1 34.5kV line,34.5,L,O,1.00,192,Plan,Maintenance,,IDF,114884
1283,03/25/1999 06:39,03/25/1999 09:51,Newcomb-Second Lift section of Canal-Second Lift No 1 34.5kV line,34.5,S, ,5.20,192,Plan,Maintenance,,IDF,114884
1284,03/25/1999 07:15,03/25/1999 09:34,Canal-Jackson section of Canal-Second Lift No 1 34.5kV line,34.5,S, ,0.00,139,Plan,Maintenance,,IDF,114885
1285,03/25/1999 07:15,03/25/1999 09:34,Canal-Second Lift No 1 34.5kV line,34.5,L,O,1.00,139,Plan,Maintenance,,IDF,114885
1286,03/25/1999 07:15,03/25/1999 09:34,Jackson tap to Canal-Second Lift No 1 34.5kV line,34.5,T, ,5.50,139,Plan,Maintenance,,IDF,114885
1287,03/25/1999 07:15,03/25/1999 09:34,Newcomb tap to Canal-Second Lift No 1 34.5kV line,34.5,T, ,0.10,139,Plan,Maintenance,,IDF,114885
1288,03/25/1999 07:32,03/25/1999 14:55,Bonners Ferry-Troy No 1 115kV line,115.0,L,G,30.22,443,Plan,Maintenance,,SPK KAL,114886
1289,03/25/1999 07:32,03/25/1999 14:55,Yaak-Troy section of Bonners Ferry-Troy No 1 115kV line,115.0,S, ,12.40,443,Plan,Maintenance,,SPK KAL,114886
1290,03/25/1999 08:51,03/25/1999 09:26,Lexington-Cardwell No 1 115kV line,115.0,L,G,11.60,35,Plan,Foreign Request,,LGV OLY,114887
1291,03/25/1999 08:51,03/25/1999 09:26,South Kelso-Carrolls section of Lexington-Cardwell No 1 115kV line,115.0,S, ,3.50,35,Plan,Foreign Request,,OLY,114887
1292,03/25/1999 09:46,03/25/1999 14:47,Allston-Astoria No 1 115kV line,115.0,L,T,41.98,301,Plan,Maintenance,,LGV,114888
1293,03/25/1999 09:46,03/25/1999 14:47,Grays River-Naselle section of Naselle tap to Allston-Astoria No 1 115kV line,115.0,TS, ,10.32,301,Plan,Maintenance,,LGV OLY,114888
1294,03/25/1999 10:00, ,Canal-Second Lift No 2 34.5kV line,34.5,L,T,1.00,still out,Plan,Normally Out,,IDF,114895
1295,03/25/1999 10:00, ,Jackson tap to Canal-Second Lift No 2 34.5kV line,34.5,T, ,5.50,still out,Plan,Normally Out,,IDF,114895
1296,03/25/1999 11:34,03/25/1999 15:54,Fairview-Bandon No 2 115kV line,115.0,L, ,19.73,260,Plan,Maintenance,,EUG,114889
1297,03/26/1999 07:33,03/26/1999 10:43,Bonners Ferry-Troy No 1 115kV line,115.0,L,G,30.22,190,Plan,Maintenance,,SPK KAL,114896
1298,03/26/1999 07:33,03/26/1999 10:43,Yaak-Troy section of Bonners Ferry-Troy No 1 115kV line,115.0,S, ,12.40,190,Plan,Maintenance,,SPK KAL,114896
1299,03/26/1999 09:05,03/26/1999 14:57,Rogue-Gold Beach No 1 115kV line,115.0,L, ,5.47,352,Plan,Maintenance,,EUG,114897
1300,03/26/1999 09:14,03/26/1999 15:22,Fairview-Bandon No 2 115kV line,115.0,L, ,19.73,368,Plan,Maintenance,,EUG,114898
1301,03/26/1999 11:02,03/26/1999 13:10,Albeni Falls-Priest River AVA section of Albeni Falls-Sand Creek No 1 115kV line,115.0,S, ,4.43,128,Plan,Maintenance,,SPK,114899
1302,03/26/1999 11:02,03/26/1999 13:10,Albeni Falls-Sand Creek No 1 115kV line,115.0,L,G,29.67,128,Plan,Maintenance,,SPK,114899
1303,03/26/1999 11:14,03/26/1999 14:08,McNary-Santiam No 2 230kV line,230.0,L,G,200.43,174,Plan,Maintenance,,TRI TDA RED SAL,114900
1304,03/26/1999 11:14,03/26/1999 14:08,Tumble Creek-Santiam section of McNary-Santiam No 2 230kV line,230.0,S, ,27.95,174,Plan,Maintenance,,SAL,114900
1305,03/27/1999 06:19,03/27/1999 18:29,Little Goose-Lower Granite No 1 500kV line,500.0,L, ,32.80,730,Plan,Maintenance,,SPK TRI,114903
1306,03/28/1999 00:01,03/28/1999 00:01,Celilo-Sylmar Pole No 3 1000kV line,1000.0,L, ,844.15,0,Auto,Unknown,,TDA RED,114904
1307,03/28/1999 00:01,03/28/1999 00:01,Converter 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114904
1308,03/28/1999 00:01,03/28/1999 00:01,Valve Group 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114904
1309,03/28/1999 00:01,03/28/1999 00:01,Valve Group 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114904
1310,03/28/1999 00:01,03/28/1999 00:01,Valve Group 5 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114904
1311,03/28/1999 00:01,03/28/1999 00:01,Valve Group 7 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,T,G,,0,Auto,Unknown,,TDA,114904
1312,03/28/1999 04:41,03/28/1999 04:41,La Grande-IPC Brownlee No 1 230kV line,230.0,L, ,79.30,0,Auto,Foreign Trouble,Foreign Utility,TRI,114905
1313,03/28/1999 04:41,03/28/1999 04:41,Quartz tap to La Grande-IPC Brownlee No 1 230kV line,230.0,T,G,10.30,0,Auto,Foreign Trouble,Foreign Utility,TRI,114905
1314,03/28/1999 06:15,03/28/1999 17:30,Little Goose-Lower Granite No 2 500kV line,500.0,L, ,32.82,675,Plan,Maintenance,,SPK TRI,114916
1315,03/28/1999 09:20,03/28/1999 15:23,Satsop-Aberdeen No 3 230kV line,230.0,L, ,20.51,363,Auto,Line Material Failure,Malicious,OLY,114917
1316,03/28/1999 12:58,03/28/1999 16:07,Aberdeen tap to South Elma-Cosmopolis No 1 115kV line,115.0,T, ,14.60,189,Plan,Maintenance,,OLY,114918
1317,03/28/1999 12:58,03/28/1999 16:07,South Elma-Cosmopolis No 1 115kV line,115.0,L,T,20.01,189,Plan,Maintenance,,OLY,114918
1318,03/28/1999 17:08,03/28/1999 17:08,Goble-Rainier section of St Helens-Allston No 1 115kV line,115.0,S,G,5.30,0,Auto,Foreign Trouble,Foreign Trouble,LGV,114919
1319,03/28/1999 17:08,03/28/1999 17:08,Rainier-Allston section of St Helens-Allston No 1 115kV line,115.0,S,G,6.25,0,Auto,Foreign Trouble,Foreign Trouble,LGV,114919
1320,03/28/1999 17:08,03/28/1999 17:08,St Helens-Allston No 1 115kV line,115.0,L, ,25.22,0,Auto,Foreign Trouble,Foreign Trouble,LGV,114919
1321,03/28/1999 17:08,03/28/1999 17:08,St Helens-Goble section of St Helens-Allston No 1 115kV line,115.0,S,G,13.67,0,Auto,Foreign Trouble,Foreign Trouble,LGV,114919
1322,03/28/1999 17:11,03/28/1999 17:11,Goble-Rainier section of St Helens-Allston No 1 115kV line,115.0,S,G,5.30,0,Auto,Foreign Trouble,Foreign Trouble,LGV,114920
1323,03/28/1999 17:11,03/28/1999 17:11,Rainier-Allston section of St Helens-Allston No 1 115kV line,115.0,S,G,6.25,0,Auto,Foreign Trouble,Foreign Trouble,LGV,114920
1324,03/28/1999 17:11,03/28/1999 17:11,St Helens-Allston No 1 115kV line,115.0,L, ,25.22,0,Auto,Foreign Trouble,Foreign Trouble,LGV,114920
1325,03/28/1999 17:11,03/28/1999 17:11,St Helens-Goble section of St Helens-Allston No 1 115kV line,115.0,S,G,13.67,0,Auto,Foreign Trouble,Foreign Trouble,LGV,114920
1326,03/28/1999 17:15,03/28/1999 22:53,Goble-Rainier section of St Helens-Allston No 1 115kV line,115.0,S, ,5.30,338,Auto,Foreign Trouble,Foreign Trouble,LGV,114921
1327,03/28/1999 17:15,03/28/1999 22:57,Rainier-Allston section of St Helens-Allston No 1 115kV line,115.0,S, ,6.25,342,Auto,Foreign Trouble,Foreign Trouble,LGV,114921
1328,03/28/1999 17:15,03/28/1999 22:57,St Helens-Allston No 1 115kV line,115.0,L,G,25.22,342,Auto,Foreign Trouble,Foreign Trouble,LGV,114921
1329,03/28/1999 17:15,03/28/1999 17:54,St Helens-Goble section of St Helens-Allston No 1 115kV line,115.0,S, ,13.67,39,Auto,Foreign Trouble,Foreign Trouble,LGV,114921
1330,03/29/1999 07:35,03/30/1999 08:30,Walla Walla-PACW Walla Walla No 1 69kV line,69.0,L, ,1.40,1495,Plan,Construction,,TRI,114928
1331,03/29/1999 08:46,03/29/1999 13:11,Bonneville PH 1-Hood River No 1 115kV line,115.0,L,G,22.61,265,Plan,Maintenance,,LGV TDA,114929
1332,03/29/1999 08:46,03/29/1999 13:11,Cascade Locks-Hood River section of Bonneville PH 1-Hood River No 1 115kV line,115.0,S, ,16.64,265,Plan,Maintenance,,TDA,114929
1333,03/29/1999 09:05,03/29/1999 15:20,Fairview-Bandon No 1 115kV line,115.0,L,G,25.16,375,Plan,Maintenance,,EUG,114930
1334,03/29/1999 09:05,03/29/1999 15:20,Morrison-Bandon section of Fairview-Bandon No 1 115kV line,115.0,S, ,2.31,375,Plan,Maintenance,,EUG,114930
1335,03/29/1999 09:05,03/29/1999 15:20,Norway-Morrison section of Fairview-Bandon No 1 115kV line,115.0,S, ,10.26,375,Plan,Maintenance,,EUG,114930
1336,03/29/1999 09:11,03/29/1999 15:40,Big Eddy-Troutdale No 1 230kV line,230.0,L,G,77.43,389,Plan,Maintenance,,TDA LGV,114931
1337,03/29/1999 09:11,03/29/1999 15:40,Parkdale-Troutdale section of Big Eddy-Troutdale No 1 230kV line,230.0,S, ,53.99,389,Plan,Maintenance,,TDA LGV,114931
