,Out Datetime,In Datetime,Name,Voltage(kV),Duration(minutes),OutageType,Dispatcher Cause,Field Cause,System In Control,MW Intrpt,District,OutageID
1616,11/18/1999 05:48,11/18/1999 15:06,Cascade Steel: McMinnville W&L 230kV Feeder 1,230.0,558,Auto,Industrial,Industrial,BPA Trouble,Unknown,SAL,118702
1617,11/19/1999 16:07,11/24/1999 11:35,Conkelley: Col Falls Alum Co 13.8kV Feeder 3,13.8,6928,Plan,Maintenance,,BPA Request,None,KAL,118711
1618,11/19/1999 18:06,11/19/1999 18:06,Garibaldi: Tillamook PUD 24.9kV Feeder 1 by PacifiCorp (PACW),24.9,0,Auto,Foreign Trouble,Foreign Trouble,Transferor Trouble,Unknown,SAL,118712
1619,11/19/1999 18:06,11/19/1999 18:06,Mohler: Tillamook PUD 24.9kV Feeder 1 by PacifiCorp (PACW),24.9,0,Auto,Foreign Trouble,Foreign Trouble,Transferor Trouble,Unknown,SAL,118713
1620,11/19/1999 18:06,11/19/1999 18:06,Necanicum: West Oregon Elec 12.5kV Feeder 1 by PacifiCorp (PACW),12.5,0,Auto,Foreign Trouble,Foreign Trouble,Transferor Trouble,Unknown,SAL,118714
1621,11/19/1999 18:06,11/19/1999 18:06,Nehalem: Tillamook PUD 115kV Feeder 1 by PacifiCorp (PACW),115.0,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,SAL,118715
1622,11/19/1999 18:13,11/19/1999 18:13,Mohler: Tillamook PUD 24.9kV Feeder 1 by PacifiCorp (PACW),24.9,0,Auto,Foreign Trouble,Foreign Trouble,Transferor Trouble,Unknown,SAL,118716
1623,11/19/1999 18:13,11/19/1999 18:13,Necanicum: West Oregon Elec 12.5kV Feeder 1 by PacifiCorp (PACW),12.5,0,Auto,Foreign Trouble,Foreign Trouble,Transferor Trouble,Unknown,SAL,118717
1624,11/19/1999 18:13,11/19/1999 18:13,Nehalem: Tillamook PUD 115kV Feeder 1 by PacifiCorp (PACW),115.0,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,SAL,118718
1625,11/19/1999 18:13,11/19/1999 18:13,Garibaldi: Tillamook PUD 24.9kV Feeder 1 by PacifiCorp (PACW),24.9,0,Auto,Foreign Trouble,Foreign Trouble,Transferor Trouble,Unknown,SAL,118719
1626,11/19/1999 18:18,11/19/1999 18:18,Garibaldi: Tillamook PUD 24.9kV Feeder 1 by PacifiCorp (PACW),24.9,0,Auto,Foreign Trouble,Foreign Trouble,Transferor Trouble,Unknown,SAL,118720
1627,11/19/1999 18:18,11/19/1999 18:18,Mohler: Tillamook PUD 24.9kV Feeder 1 by PacifiCorp (PACW),24.9,0,Auto,Foreign Trouble,Foreign Trouble,Transferor Trouble,Unknown,SAL,118721
1628,11/19/1999 18:18,11/19/1999 18:18,Necanicum: West Oregon Elec 12.5kV Feeder 1 by PacifiCorp (PACW),12.5,0,Auto,Foreign Trouble,Foreign Trouble,Transferor Trouble,Unknown,SAL,118722
1629,11/19/1999 18:18,11/19/1999 18:18,Nehalem: Tillamook PUD 115kV Feeder 1 by PacifiCorp (PACW),115.0,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,SAL,118723
1630,11/20/1999 00:00,11/20/1999 02:53,Lebanon: Consumers Power 69kV Feeder 1,69.0,173,Plan,Construction,,BPA Request,Unknown,EUG,118724
1631,11/20/1999 06:03,11/21/1999 16:29,Sno-King: Snohomish Co PUD 115kV Feeder 2,115.0,2066,Plan,Foreign Request,,Customer Request,None,SNO,118735
1632,11/21/1999 00:28,11/21/1999 00:28,Hampton: Central Elec Coop 24.9kV Feeder 1,24.9,0,Auto,Unknown,Unknown,BPA Trouble,1,RED,118736
1633,11/21/1999 00:28,11/21/1999 00:28,Riley: Harney Elec Coop 115kV Feeder 1,115.0,0,Auto,Unknown,Unknown,BPA Trouble,1,RED,118737
1634,11/21/1999 08:23,11/21/1999 08:23,Big Eddy: Northrn Wasco PUD 115kV Feeder 1,115.0,0,Auto,Foreign Trouble,Foreign Utility,Customer Trouble,13,TDA,118738
1635,11/21/1999 08:23,11/21/1999 08:23,Endersby: Wasco Elec Coop 69kV Feeder 1 by Northrn Wasco PUD,69.0,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,TDA,118739
1636,11/23/1999 08:33,11/23/1999 15:13,Mesa: Big Bend Coop 13.8kV Feeder 1,13.8,400,Plan,Maintenance,,BPA Request,None,TRI,118749
1637,11/23/1999 08:56,11/23/1999 10:01,Alvey: EWEB (Eugene OR) 115kV Feeder 1,115.0,65,Plan,Foreign Request,,Customer Request,None,EUG,118750
1638,11/23/1999 09:51,11/23/1999 14:01,Froman: Consumers Power 12.5kV Feeder 1,12.5,250,Plan,Maintenance,,BPA Request,None,EUG,118751
1639,11/23/1999 10:00,11/23/1999 10:00,Baxter: Big Bend Coop 13.8kV Feeder 1,13.8,0,Auto,Foreign Trouble,Foreign Utility,Customer Trouble,Unknown,TRI,118890
1640,11/23/1999 15:56,11/24/1999 14:42,Nehalem: Tillamook PUD 115kV Feeder 1 by PacifiCorp (PACW),115.0,1366,Plan,Foreign Request,,Transferor Request,None,SAL,118764
1641,11/24/1999 07:40,11/24/1999 13:41,Flathead: Flathead E Coop 34.5kV Feeder 3,34.5,361,Plan,Maintenance,,BPA Request,Unknown,KAL,118765
1642,11/24/1999 08:32,11/24/1999 15:04,Redmond: PacifiCorp (PACW) 115kV Feeder 1,115.0,392,Plan,Maintenance,,BPA Request,None,RED,118766
1643,11/24/1999 22:48,11/25/1999 01:27,Adair: Consumers Power 69kV Feeder 1,69.0,159,Auto,Terminal Equipment Failure,Terminal Equipment Failure,BPA Trouble,11,SAL,118767
1644,11/29/1999 09:14, ,Sun Harbor: Columbia REA 24.9kV Feeder 1,24.9,still out,Plan,Foreign Request,,Customer Request,None,TRI,118779
1645,11/30/1999 07:48,11/30/1999 13:55,Riverview: Franklin Co PUD 12.5kV Feeder 2,12.5,367,Plan,Maintenance,,BPA Request,None,TRI,118787
1646,11/30/1999 13:00,11/30/1999 14:50,Keller: Ferry Co PUD 34.5kV Feeder 1,34.5,110,Plan,Maintenance,,BPA Request,Unknown,SPK,118788
1647,12/01/1999 09:02,12/01/1999 09:03,Chambers: Inland P+L 13.8kV Feeder 1 by Avista Corp,13.8,1,Plan,Foreign Request,,Customer Request,Unknown,SPK,118797
1648,12/01/1999 09:47,12/01/1999 16:41,Oak Park: Clark Public Util 12.5kV Feeder 1,12.5,414,Plan,Maintenance,,BPA Request,None,LGV,118798
1649,12/01/1999 09:47,12/01/1999 16:28,Oak Park: Clark Public Util 12.5kV Feeder 2,12.5,401,Plan,Maintenance,,BPA Request,None,LGV,118799
1650,12/02/1999 04:43,12/02/1999 07:02,Alvey: Lane Elec Coop 34.5kV Feeder 1,34.5,139,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,3,EUG,118800
1651,12/02/1999 07:23,12/02/1999 07:23,Fairmount: Clallam Co PUD 69kV Feeder 1,69.0,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,19,OLY,118813
1652,12/02/1999 08:17,12/02/1999 14:47,Flathead: Flathead E Coop 34.5kV Feeder 3,34.5,390,Plan,Maintenance,,BPA Request,None,KAL,118814
1653,12/02/1999 08:24,12/02/1999 14:27,Riverview: Franklin Co PUD 12.5kV Feeder 1,12.5,363,Plan,Maintenance,,BPA Request,None,TRI,118815
1654,12/02/1999 08:30,12/02/1999 08:30,Deer Park: Avista Corp 13.8kV Feeder 2,13.8,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,2,SPK,119050
1655,12/02/1999 09:45,12/02/1999 12:42,Addy: Alcoa 23kV Feeder 1,23.0,177,Plan,Foreign Request,,Customer Request,None,SPK,118816
1656,12/02/1999 09:45,12/02/1999 12:42,Addy: Alcoa 23kV Feeder 2,23.0,177,Plan,Foreign Request,,Customer Request,None,SPK,118817
1657,12/02/1999 10:03,12/03/1999 08:38,Filbert: Forest Grove OR 12.5kV Feeder 1,12.5,1355,Plan,Foreign Request,,Customer Request,None,SAL,118818
1658,12/02/1999 10:33,12/02/1999 10:33,Clatskanie: Clatskanie PUD 12.5kV Feeder 1,12.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,LGV,118819
1659,12/02/1999 10:33,12/02/1999 10:33,Clatskanie: Clatskanie PUD 12.5kV Feeder 2,12.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,LGV,118820
1660,12/02/1999 10:33,12/02/1999 10:33,Clatskanie: Clatskanie PUD 12.5kV Feeder 3,12.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,LGV,118821
1661,12/02/1999 10:33,12/02/1999 10:33,Mist: West Oregon Elec 115kV Feeder 1,115.0,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,LGV,118822
1662,12/02/1999 10:33,12/02/1999 10:33,Cathlamet: Wahkiakum Co PUD 12.5kV Feeder 1,12.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,LGV,118823
1663,12/02/1999 10:33,12/02/1999 10:33,Grays River: Wahkiakum Co PUD 12.5kV Feeder 1,12.5,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,LGV,118824
1664,12/02/1999 10:33,12/02/1999 10:33,Knappa Svensen: PacifiCorp (PACW) 115kV Feeder 1,115.0,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,LGV,118825
1665,12/02/1999 10:33,12/02/1999 10:33,Fern Hill: PacifiCorp (PACW) 115kV Feeder 1,115.0,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,LGV,118826
1666,12/02/1999 10:33,12/02/1999 10:33,Delena: Clatskanie PUD 115kV Feeder 1,115.0,0,Auto,Lightning,Lightning,BPA Trouble,Unknown,LGV,118827
1667,12/02/1999 19:38,12/02/1999 19:45,Goose Lake: Nespelem Valley 115kV Feeder 1,115.0,7,Auto,Unknown,,BPA Trouble,Unknown,WEN,118828
1668,12/02/1999 19:38,12/02/1999 19:45,Keller: Ferry Co PUD 34.5kV Feeder 1,34.5,7,Auto,Unknown,,BPA Trouble,Unknown,SPK,118829
1669,12/02/1999 19:38,12/02/1999 19:45,Nespelem: Nespelem Valley 115kV Feeder 1,115.0,7,Auto,Unknown,,BPA Trouble,Unknown,WEN,118830
1670,12/03/1999 07:50,12/03/1999 07:51,Haskill: Flathead E Coop 24.9kV Feeder 1,24.9,1,Plan,Switching,,BPA Request,2,KAL,118835
1671,12/03/1999 08:37,12/03/1999 15:00,Flathead: Flathead E Coop 34.5kV Feeder 3,34.5,383,Plan,Maintenance,,BPA Request,None,KAL,118836
1672,12/03/1999 10:30,12/03/1999 10:30,Geisel Monument: Coos-Curry Coop 12.5kV Feeder 1,12.5,0,Auto,Unknown,Unknown,Unknown Trouble,Unknown,EUG,118837
1673,12/03/1999 10:30,12/03/1999 10:30,Langlois: Bandon OR 12.5kV Feeder 1,12.5,0,Auto,Unknown,Unknown,Unknown Trouble,Unknown,EUG,118838
1674,12/03/1999 10:30,12/03/1999 10:30,Langlois: Coos-Curry Coop 12.5kV Feeder 1,12.5,0,Auto,Unknown,Unknown,Unknown Trouble,Unknown,EUG,118839
1675,12/03/1999 10:30,12/03/1999 10:30,Port Orford: Coos-Curry Coop 12.5kV Feeder 1,12.5,0,Auto,Unknown,Unknown,Unknown Trouble,Unknown,EUG,118840
1676,12/03/1999 10:30,12/03/1999 10:30,Two Mile Road: Bandon OR 12.5kV Feeder 1,12.5,0,Auto,Unknown,Unknown,Unknown Trouble,Unknown,EUG,118841
1677,12/03/1999 13:05,12/03/1999 13:05,Goose Lake: Nespelem Valley 115kV Feeder 1,115.0,0,Auto,Unknown,,Unknown Trouble,Unknown,WEN,118842
1678,12/03/1999 13:05,12/03/1999 13:05,Keller: Ferry Co PUD 34.5kV Feeder 1,34.5,0,Auto,Unknown,,Unknown Trouble,Unknown,SPK,118843
1679,12/03/1999 13:05,12/03/1999 13:05,Nespelem: Nespelem Valley 115kV Feeder 1,115.0,0,Auto,Unknown,,Unknown Trouble,Unknown,WEN,118844
1680,12/03/1999 13:39,12/03/1999 15:01,Keller: Ferry Co PUD 34.5kV Feeder 1,34.5,82,Auto,Unknown,,Unknown Trouble,Unknown,SPK,118845
1681,12/03/1999 13:39,12/03/1999 15:25,Nespelem: Nespelem Valley 115kV Feeder 1,115.0,106,Auto,Unknown,,Unknown Trouble,Unknown,WEN,118846
1682,12/03/1999 13:39,12/03/1999 18:02,Goose Lake: Nespelem Valley 115kV Feeder 1,115.0,263,Auto,Unknown,,Unknown Trouble,Unknown,WEN,118847
1683,12/03/1999 15:22,12/03/1999 15:25,Keller: Ferry Co PUD 34.5kV Feeder 1,34.5,3,Plan,Testing,,BPA Request,Unknown,SPK,118848
1684,12/03/1999 16:18,12/03/1999 16:18,Alcoa: Clark Public Util 115kV Feeder 1,115.0,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,29,LGV,118849
1685,12/04/1999 00:44,12/04/1999 00:44,Hampton: Central Elec Coop 24.9kV Feeder 1,24.9,0,Auto,Unknown,Unknown,BPA Trouble,1,RED,118850
1686,12/04/1999 00:44,12/04/1999 00:44,Riley: Harney Elec Coop 115kV Feeder 1,115.0,0,Auto,Unknown,Unknown,BPA Trouble,1,RED,118851
1687,12/04/1999 08:12,12/05/1999 11:08,Sno-King: Snohomish Co PUD 115kV Feeder 5,115.0,1616,Plan,Foreign Request,,Customer Request,None,SNO,118865
1688,12/04/1999 12:04,12/04/1999 13:50,Goose Lake: Nespelem Valley 115kV Feeder 1,115.0,106,Plan,Forced,,BPA Request,Unknown,WEN,118866
1689,12/04/1999 13:47,12/04/1999 13:50,Keller: Ferry Co PUD 34.5kV Feeder 1,34.5,3,Plan,Switching,,BPA Request,Unknown,SPK,118867
1690,12/04/1999 13:47,12/04/1999 13:50,Nespelem: Nespelem Valley 115kV Feeder 1,115.0,3,Plan,Switching,,BPA Request,Unknown,WEN,118868
1691,12/06/1999 01:09,12/06/1999 06:00,Sappho: Clallam Co PUD 69kV Feeder 1,69.0,291,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,OLY,118872
1692,12/06/1999 07:38,12/06/1999 07:43,Valhalla: Alcoa 13.8kV Feeder 1,13.8,5,Auto,Foreign Trouble,,Customer Trouble,84,WEN,118875
1693,12/06/1999 09:42,12/06/1999 10:15,Sifton: Clark Public Util 115kV Feeder 2,115.0,33,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,LGV,118876
1694,12/08/1999 13:04,12/08/1999 13:04,Endersby: Wasco Elec Coop 69kV Feeder 1 by Northrn Wasco PUD,69.0,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,TDA,118897
1695,12/08/1999 13:04,12/08/1999 13:04,Tygh Valley WEC: Wasco Elec Coop 12.5kV Feeder 1,12.5,0,Auto,Foreign Trouble,Foreign Trouble,Other Customer Trouble,Unknown,TDA,118898
1696,12/08/1999 13:04,12/08/1999 13:04,Pine Hollow: Wasco Elec Coop 12.5kV Feeder 1 by Northrn Wasco PUD,12.5,0,Auto,Foreign Trouble,,Transferor Trouble,Unknown,TDA,118899
1697,12/09/1999 07:15,12/10/1999 15:23,Redmond: PacifiCorp (PACW) 115kV Feeder 1,115.0,1928,Plan,Maintenance,,BPA Request,None,RED,118900
1698,12/09/1999 08:51,12/09/1999 12:06,Glade: S Col Basin Ir Dt 13.8kV Feeder 1,13.8,195,Plan,Foreign Request,,Customer Request,None,TRI,118901
1699,12/09/1999 09:05,12/09/1999 12:06,Haskill: Flathead E Coop 24.9kV Feeder 1,24.9,181,Plan,Foreign Request,,Customer Request,None,KAL,118902
1700,12/09/1999 13:07,12/09/1999 14:15,Grand Avenue: Clark Public Util 115kV Feeder 1,115.0,68,Plan,Maintenance,,BPA Request,None,LGV,118903
1701,12/10/1999 07:39,12/10/1999 08:32,Fords Prairie CCL: Centralia City Lt 69kV Feeder 1,69.0,53,Auto,Tree cut,Tree cut,BPA Trouble,Unknown,OLY,118909
1702,12/10/1999 07:39,12/10/1999 08:32,Fords Prairie LCP: Lewis Co PUD 69kV Feeder 1,69.0,53,Auto,Tree cut,Tree cut,BPA Trouble,Unknown,OLY,118910
1703,12/10/1999 07:39,12/10/1999 08:32,Roy L Zimmerman: Centralia City Lt 69kV Feeder 1,69.0,53,Auto,Tree cut,Tree cut,BPA Trouble,Unknown,OLY,118911
1704,12/12/1999 17:12,12/13/1999 14:34,Hanna GNC: Glenbrook Nickel 13.8kV Feeder 1 by PacifiCorp (PACW),13.8,1282,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,Unknown,EUG,118927
1705,12/12/1999 17:12,12/13/1999 14:34,Hanna GNC: Glenbrook Nickel 13.8kV Feeder 2 by PacifiCorp (PACW),13.8,1282,Auto,Foreign Trouble,,Customer Trouble,Unknown,EUG,118928
1706,12/13/1999 07:35,12/17/1999 16:49,Ross: Clark Public Util 115kV Feeder 1,115.0,6314,Plan,Maintenance,,BPA Request,None,LGV,118929
1707,12/13/1999 08:05,12/15/1999 17:32,Ross: Clark Public Util 115kV Feeder 2,115.0,3447,Plan,Maintenance,,BPA Request,None,LGV,118930
1708,12/13/1999 11:11,12/13/1999 11:11,Macks Inn: Fall River E Coop 46kV Feeder 2,46.0,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,2,IDF,118931
1709,12/13/1999 11:22,12/13/1999 12:46,Macks Inn: Fall River E Coop 46kV Feeder 2,46.0,84,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,2,IDF,118932
1710,12/15/1999 07:30,12/15/1999 10:13,Harvalum: Golden NW Alum 23kV Feeder A,23.0,163,Plan,Maintenance,,BPA Request,None,TDA,118949
1711,12/15/1999 08:10,12/15/1999 15:21,Vancouver Shipyard: Clark Public Util 12.5kV Feeder 1,12.5,431,Plan,Maintenance,,BPA Request,None,LGV,118950
1712,12/15/1999 08:23,12/15/1999 08:30,Vancouver Shipyard: Clark Public Util 12.5kV Feeder 2,12.5,7,Auto,Imp Install/Design/Applica,Improper Relaying,BPA Trouble,Unknown,LGV,118951
1713,12/15/1999 10:44,12/15/1999 10:45,Mohler: Tillamook PUD 24.9kV Feeder 1 by PacifiCorp (PACW),24.9,1,Auto,Foreign Trouble,,Transferor Trouble,Unknown,SAL,118952
1714,12/15/1999 10:44,12/15/1999 10:45,Nehalem: Tillamook PUD 115kV Feeder 1 by PacifiCorp (PACW),115.0,1,Auto,Foreign Trouble,,Transferor Trouble,Unknown,SAL,118953
1715,12/15/1999 10:44,12/15/1999 10:45,Necanicum: West Oregon Elec 12.5kV Feeder 1 by PacifiCorp (PACW),12.5,1,Auto,Foreign Trouble,,Transferor Trouble,Unknown,SAL,118954
1716,12/15/1999 10:44,12/15/1999 10:45,Clatsop: PacifiCorp (PACW) 115kV Feeder 1,115.0,1,Auto,Foreign Trouble,,Customer Trouble,Unknown,LGV,118955
1717,12/15/1999 10:47,12/15/1999 11:50,Mohler: Tillamook PUD 24.9kV Feeder 1 by PacifiCorp (PACW),24.9,63,Auto,Foreign Trouble,,Transferor Trouble,Unknown,SAL,118956
1718,12/15/1999 10:47,12/15/1999 10:51,Necanicum: West Oregon Elec 12.5kV Feeder 1 by PacifiCorp (PACW),12.5,4,Auto,Foreign Trouble,,Transferor Trouble,Unknown,SAL,118957
1719,12/15/1999 10:47,12/15/1999 11:50,Nehalem: Tillamook PUD 115kV Feeder 1 by PacifiCorp (PACW),115.0,63,Auto,Foreign Trouble,,Transferor Trouble,Unknown,SAL,118958
1720,12/15/1999 10:47,12/15/1999 10:51,Clatsop: PacifiCorp (PACW) 115kV Feeder 1,115.0,4,Auto,Foreign Trouble,,Customer Trouble,Unknown,LGV,118959
1721,12/15/1999 10:49,12/15/1999 10:49,Oxbow: Pacific Co PUD 115kV Feeder 1,115.0,0,Auto,Power System Condition,Unknown,BPA Trouble,Unknown,LGV,118960
1722,12/15/1999 10:49,12/15/1999 10:49,Naselle: Pacific Co PUD 115kV Feeder 1,115.0,0,Auto,Power System Condition,Unknown,BPA Trouble,Unknown,LGV,118961
1723,12/15/1999 10:49,12/15/1999 10:49,Hagen: Pacific Co PUD 115kV Feeder 1,115.0,0,Auto,Power System Condition,Unknown,BPA Trouble,Unknown,LGV,118962
1724,12/15/1999 10:49,12/15/1999 10:49,Ocean Park: Pacific Co PUD 115kV Feeder 1,115.0,0,Auto,Power System Condition,Unknown,BPA Trouble,Unknown,LGV,118963
1725,12/15/1999 10:49,12/15/1999 10:49,Tarlett: Pacific Co PUD 115kV Feeder 1,115.0,0,Auto,Power System Condition,,BPA Trouble,Unknown,LGV,118964
1726,12/15/1999 10:49,12/15/1999 10:49,Cathlamet: Wahkiakum Co PUD 12.5kV Feeder 1,12.5,0,Auto,Power System Condition,Unknown,BPA Trouble,Unknown,LGV,118965
1727,12/15/1999 10:49,12/15/1999 10:49,Clatskanie: Clatskanie PUD 12.5kV Feeder 1,12.5,0,Auto,Power System Condition,Unknown,BPA Trouble,Unknown,LGV,118966
1728,12/15/1999 10:49,12/15/1999 10:49,Clatskanie: Clatskanie PUD 12.5kV Feeder 2,12.5,0,Auto,Power System Condition,Unknown,BPA Trouble,Unknown,LGV,118967
1729,12/15/1999 10:49,12/15/1999 10:49,Clatskanie: Clatskanie PUD 12.5kV Feeder 3,12.5,0,Auto,Power System Condition,Unknown,BPA Trouble,Unknown,LGV,118968
1730,12/15/1999 10:49,12/15/1999 10:49,Delena: Clatskanie PUD 115kV Feeder 1,115.0,0,Auto,Power System Condition,Unknown,BPA Trouble,Unknown,LGV,118969
1731,12/15/1999 10:49,12/15/1999 10:49,Fern Hill: PacifiCorp (PACW) 115kV Feeder 1,115.0,0,Auto,Power System Condition,Unknown,BPA Trouble,Unknown,LGV,118970
1732,12/15/1999 10:49,12/15/1999 10:49,Grays River: Wahkiakum Co PUD 12.5kV Feeder 1,12.5,0,Auto,Power System Condition,Unknown,BPA Trouble,Unknown,LGV,118971
1733,12/15/1999 10:49,12/15/1999 10:49,Knappa Svensen: PacifiCorp (PACW) 115kV Feeder 1,115.0,0,Auto,Power System Condition,Unknown,BPA Trouble,Unknown,LGV,118972
1734,12/15/1999 10:49,12/15/1999 10:49,Mist: West Oregon Elec 115kV Feeder 1,115.0,0,Auto,Power System Condition,Unknown,BPA Trouble,Unknown,LGV,118973
1735,12/15/1999 10:49,12/15/1999 10:49,Olney: West Oregon Elec 11.5kV Feeder 1 by PacifiCorp (PACW),11.5,0,Auto,Power System Condition,,BPA Trouble,Unknown,LGV,118974
1736,12/15/1999 14:34, ,Drain: Douglas Elec Coop 69kV Feeder 1 to Oakland,69.0,still out,Plan,Normally Out,,BPA Request,None,EUG,118999
1737,12/15/1999 17:48,12/15/1999 21:12,Oxbow: Pacific Co PUD 115kV Feeder 1,115.0,204,Auto,Line Material Failure,Wind,BPA Trouble,None,LGV,118975
1738,12/16/1999 08:10,12/16/1999 17:49,Ross: Clark Public Util 115kV Feeder 2,115.0,579,Plan,Maintenance,,BPA Request,None,LGV,119000
1739,12/17/1999 07:58,12/17/1999 16:50,Ross: Clark Public Util 115kV Feeder 2,115.0,532,Plan,Maintenance,,BPA Request,None,LGV,119007
1740,12/17/1999 08:03, ,Valhalla: Alcoa 13.8kV Feeder 5,13.8,still out,Plan,Normally Out,,Customer Request,None,WEN,119008
1741,12/17/1999 08:15, ,Valhalla: Alcoa 13.8kV Feeder 2,13.8,still out,Plan,Normally Out,,Customer Request,Unknown,WEN,119009
1742,12/17/1999 10:32,12/17/1999 13:51,Flathead: Flathead E Coop 34.5kV Feeder 3,34.5,199,Plan,Foreign Request,,Customer Request,None,KAL,119010
1743,12/17/1999 11:32,12/17/1999 17:19,Grand Avenue: Clark Public Util 115kV Feeder 1,115.0,347,Plan,Switching,,BPA Request,Unknown,LGV,119011
1744,12/17/1999 14:05,12/17/1999 14:07,Garibaldi: Tillamook PUD 24.9kV Feeder 1 by PacifiCorp (PACW),24.9,2,Auto,Foreign Trouble,,Transferor Trouble,Unknown,SAL,119012
1745,12/17/1999 14:05,12/17/1999 14:07,Mohler: Tillamook PUD 24.9kV Feeder 1 by PacifiCorp (PACW),24.9,2,Auto,Foreign Trouble,,Transferor Trouble,Unknown,SAL,119013
1746,12/17/1999 14:05,12/17/1999 14:27,Necanicum: West Oregon Elec 12.5kV Feeder 1 by PacifiCorp (PACW),12.5,22,Auto,Foreign Trouble,,Transferor Trouble,Unknown,SAL,119014
1747,12/17/1999 14:05,12/17/1999 14:07,Nehalem: Tillamook PUD 115kV Feeder 1 by PacifiCorp (PACW),115.0,2,Auto,Foreign Trouble,,Transferor Trouble,Unknown,SAL,119015
1748,12/17/1999 14:26,12/17/1999 14:27,Garibaldi: Tillamook PUD 24.9kV Feeder 1 by PacifiCorp (PACW),24.9,1,Plan,Foreign Request,,Transferor Request,Unknown,SAL,119016
1749,12/17/1999 14:26,12/17/1999 14:27,Mohler: Tillamook PUD 24.9kV Feeder 1 by PacifiCorp (PACW),24.9,1,Plan,Foreign Request,,Transferor Request,Unknown,SAL,119017
1750,12/17/1999 14:26,12/17/1999 14:27,Nehalem: Tillamook PUD 115kV Feeder 1 by PacifiCorp (PACW),115.0,1,Plan,Foreign Request,,Transferor Request,Unknown,SAL,119018
1751,12/17/1999 15:59,12/17/1999 16:04,Pe Ell: Lewis Co PUD 115kV Feeder 1,115.0,5,Auto,Unknown,,BPA Trouble,Unknown,OLY,119019
1752,12/17/1999 16:26,12/17/1999 17:14,Troutdale: Alcoa 13.8kV Feeder 6,13.8,48,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,55,LGV,119020
1753,12/17/1999 16:34,12/17/1999 16:34,Oregon City: Portland Gen Elec 57kV Feeder 1,57.0,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,52,SAL,119021
1754,12/17/1999 17:19,12/18/1999 00:19,Echo Lake: Personal Comm Sys 14.4kV Feeder 1 by Puget Sound Energ,14.4,420,Auto,Foreign Trouble,,Other Customer Trouble,Unknown,COV,119022
1755,12/17/1999 18:27,12/17/1999 18:27,Sappho: Clallam Co PUD 69kV Feeder 1,69.0,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,None,OLY,119109
1756,12/17/1999 18:44,12/17/1999 18:44,Roundup: PacifiCorp (PACW) 69kV Feeder 1 to Birch Creek,69.0,0,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,12,TRI,119023
1757,12/17/1999 23:42,12/17/1999 23:44,Pe Ell: Lewis Co PUD 115kV Feeder 1,115.0,2,Auto,Unknown,,BPA Trouble,Unknown,OLY,119024
1758,12/17/1999 23:54,12/18/1999 02:16,Silver Creek: Lewis Co PUD 69kV Feeder 1 to Lenrd Rd,69.0,142,Auto,Foreign Trouble,Foreign Trouble,Customer Trouble,21,OLY,119025
1759,12/20/1999 14:55,12/20/1999 14:55,Madison: Fall River E Coop 46kV Feeder 1,46.0,0,Auto,Unknown,Forced (Configuration),BPA Trouble,7,IDF,119045
1760,12/21/1999 04:31,12/21/1999 04:59,East Grangeville: Idaho L+P Coop 13.8kV Feeder 1 by Avista Corp,13.8,28,Plan,Foreign Request,,Transferor Request,Unknown,SPK,119051
